"stem_id","plotCode","focalOrBenchmark","landCover","vegClass","subplot","ind","ind_id","stratum","species","dbh_cm","ba_m2"
617,"PlotBm13","b","W2","W2","1",3,"PlotBm13_3","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
615,"PlotBm13","b","W2","W2","1",1,"PlotBm13_1","Stems 2.5-10 cm DBH","Quercus coccifera",8,0.005026548245743669
616,"PlotBm13","b","W2","W2","1",2,"PlotBm13_2","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
1639,"PlotBm13","b","W2","W2","2",7,"PlotBm13_7","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
618,"PlotBm13","b","W2","W2","1",4,"PlotBm13_4","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
619,"PlotBm13","b","W2","W2","1",5,"PlotBm13_5","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1638,"PlotBm13","b","W2","W2","1",5,"PlotBm13_5","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1643,"PlotBm13","b","W2","W2","3",17,"PlotBm13_17","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1640,"PlotBm13","b","W2","W2","2",10,"PlotBm13_10","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1641,"PlotBm13","b","W2","W2","3",12,"PlotBm13_12","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1642,"PlotBm13","b","W2","W2","3",15,"PlotBm13_15","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
626,"PlotBm13","b","W2","W2","3",12,"PlotBm13_12","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
627,"PlotBm13","b","W2","W2","3",13,"PlotBm13_13","Stems 2.5-10 cm DBH","Quercus coccifera",9,0.0063617251235193305
628,"PlotBm13","b","W2","W2","3",14,"PlotBm13_14","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
1637,"PlotBm13","b","W2","W2","1",1,"PlotBm13_1","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
630,"PlotBm13","b","W2","W2","3",16,"PlotBm13_16","Stems >=10 cm DBH","Quercus coccifera",13,0.013273228961416876
631,"PlotBm13","b","W2","W2","3",17,"PlotBm13_17","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1644,"PlotBm13","b","W2","W2","3",18,"PlotBm13_18","Stems >=10 cm DBH","Quercus coccifera",14,0.015393804002589986
629,"PlotBm13","b","W2","W2","3",15,"PlotBm13_15","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
621,"PlotBm13","b","W2","W2","2",7,"PlotBm13_7","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1862,"PlotBm13","b","W2","W2","2",10,"PlotBm13_10","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1863,"PlotBm13","b","W2","W2","3",17,"PlotBm13_17","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
632,"PlotBm13","b","W2","W2","3",18,"PlotBm13_18","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
623,"PlotBm13","b","W2","W2","2",9,"PlotBm13_9","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
624,"PlotBm13","b","W2","W2","2",10,"PlotBm13_10","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
625,"PlotBm13","b","W2","W2","3",11,"PlotBm13_11","Stems >=10 cm DBH","Quercus coccifera",14,0.015393804002589986
622,"PlotBm13","b","W2","W2","2",8,"PlotBm13_8","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
620,"PlotBm13","b","W2","W2","2",6,"PlotBm13_6","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
1645,"PlotBm130","b","W10","W10","1",3,"PlotBm130_3","Stems >=10 cm DBH","Quercus trojana",16,0.020106192982974676
658,"PlotBm130","b","W10","W10","3",26,"PlotBm130_26","Stems >=10 cm DBH","Quercus pubescens",13,0.013273228961416876
655,"PlotBm130","b","W10","W10","3",23,"PlotBm130_23","Stems >=10 cm DBH","Quercus pubescens",18,0.025446900494077322
656,"PlotBm130","b","W10","W10","3",24,"PlotBm130_24","Stems 2.5-10 cm DBH","Quercus pubescens",8,0.005026548245743669
657,"PlotBm130","b","W10","W10","3",25,"PlotBm130_25","Stems >=10 cm DBH","Quercus pubescens",12,0.011309733552923255
1646,"PlotBm130","b","W10","W10","2",13,"PlotBm130_13","Stems >=10 cm DBH","Quercus pubescens",12,0.011309733552923255
1647,"PlotBm130","b","W10","W10","3",24,"PlotBm130_24","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
633,"PlotBm130","b","W10","W10","1",1,"PlotBm130_1","Stems >=10 cm DBH","Quercus pubescens",12,0.011309733552923255
652,"PlotBm130","b","W10","W10","2",20,"PlotBm130_20","Stems >=10 cm DBH","Quercus trojana",10,0.007853981633974483
653,"PlotBm130","b","W10","W10","2",21,"PlotBm130_21","Stems >=10 cm DBH","Quercus trojana",11,0.009503317777109124
654,"PlotBm130","b","W10","W10","3",22,"PlotBm130_22","Stems >=10 cm DBH","Quercus pubescens",13,0.013273228961416876
640,"PlotBm130","b","W10","W10","1",8,"PlotBm130_8","Stems >=10 cm DBH","Quercus trojana",12,0.011309733552923255
641,"PlotBm130","b","W10","W10","1",9,"PlotBm130_9","Stems >=10 cm DBH","Quercus pubescens",11,0.009503317777109124
642,"PlotBm130","b","W10","W10","1",10,"PlotBm130_10","Stems >=10 cm DBH","Quercus pubescens",11,0.009503317777109124
643,"PlotBm130","b","W10","W10","1",11,"PlotBm130_11","Stems >=10 cm DBH","Quercus pubescens",14,0.015393804002589986
644,"PlotBm130","b","W10","W10","2",12,"PlotBm130_12","Stems >=10 cm DBH","Quercus trojana",19,0.02835287369864788
645,"PlotBm130","b","W10","W10","2",13,"PlotBm130_13","Stems >=10 cm DBH","Quercus pubescens",18,0.025446900494077322
634,"PlotBm130","b","W10","W10","1",2,"PlotBm130_2","Stems >=10 cm DBH","Quercus trojana",14,0.015393804002589986
647,"PlotBm130","b","W10","W10","2",15,"PlotBm130_15","Stems >=10 cm DBH","Quercus trojana",16,0.020106192982974676
648,"PlotBm130","b","W10","W10","2",16,"PlotBm130_16","Stems 2.5-10 cm DBH","Quercus trojana",5,0.001963495408493621
651,"PlotBm130","b","W10","W10","2",19,"PlotBm130_19","Stems >=10 cm DBH","Quercus pubescens",13,0.013273228961416876
637,"PlotBm130","b","W10","W10","1",5,"PlotBm130_5","Stems 2.5-10 cm DBH","Quercus pubescens",6,0.0028274333882308137
638,"PlotBm130","b","W10","W10","1",6,"PlotBm130_6","Stems >=10 cm DBH","Quercus trojana",15,0.017671458676442587
639,"PlotBm130","b","W10","W10","1",7,"PlotBm130_7","Stems 2.5-10 cm DBH","Quercus trojana",9,0.0063617251235193305
660,"PlotBm130","b","W10","W10","3",28,"PlotBm130_28","Stems 2.5-10 cm DBH","Quercus trojana",8,0.005026548245743669
649,"PlotBm130","b","W10","W10","2",17,"PlotBm130_17","Stems >=10 cm DBH","Quercus trojana",12,0.011309733552923255
646,"PlotBm130","b","W10","W10","2",14,"PlotBm130_14","Stems >=10 cm DBH","Quercus pubescens",12,0.011309733552923255
661,"PlotBm130","b","W10","W10","3",29,"PlotBm130_29","Stems >=10 cm DBH","Quercus pubescens",10,0.007853981633974483
659,"PlotBm130","b","W10","W10","3",27,"PlotBm130_27","Stems >=10 cm DBH","Quercus trojana",15,0.017671458676442587
650,"PlotBm130","b","W10","W10","2",18,"PlotBm130_18","Stems >=10 cm DBH","Quercus pubescens",11,0.009503317777109124
1864,"PlotBm130","b","W10","W10","3",24,"PlotBm130_24","Stems >=10 cm DBH","Quercus pubescens",14,0.015393804002589986
635,"PlotBm130","b","W10","W10","1",3,"PlotBm130_3","Stems >=10 cm DBH","Quercus trojana",13,0.013273228961416876
636,"PlotBm130","b","W10","W10","1",4,"PlotBm130_4","Stems >=10 cm DBH","Quercus trojana",16,0.020106192982974676
668,"PlotBm131","b","W10","W10","1",7,"PlotBm131_7","Stems >=10 cm DBH","Quercus trojana",14,0.015393804002589986
1866,"PlotBm131","b","W10","W10","2",20,"PlotBm131_20","Stems 2.5-10 cm DBH","Fraxinus ornus",4,0.0012566370614359172
672,"PlotBm131","b","W10","W10","2",11,"PlotBm131_11","Stems >=10 cm DBH","Quercus frainetto",12,0.011309733552923255
671,"PlotBm131","b","W10","W10","1",10,"PlotBm131_10","Stems >=10 cm DBH","Quercus pubescens",13,0.013273228961416876
667,"PlotBm131","b","W10","W10","1",6,"PlotBm131_6","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
669,"PlotBm131","b","W10","W10","1",8,"PlotBm131_8","Stems >=10 cm DBH","Quercus trojana",10,0.007853981633974483
670,"PlotBm131","b","W10","W10","1",9,"PlotBm131_9","Stems >=10 cm DBH","Quercus trojana",10,0.007853981633974483
1865,"PlotBm131","b","W10","W10","1",2,"PlotBm131_2","Stems 2.5-10 cm DBH","Quercus pubescens",9,0.0063617251235193305
685,"PlotBm131","b","W10","W10","3",24,"PlotBm131_24","Stems >=10 cm DBH","Quercus trojana",13,0.013273228961416876
682,"PlotBm131","b","W10","W10","2",21,"PlotBm131_21","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
683,"PlotBm131","b","W10","W10","3",22,"PlotBm131_22","Stems >=10 cm DBH","Quercus trojana",14,0.015393804002589986
684,"PlotBm131","b","W10","W10","3",23,"PlotBm131_23","Stems >=10 cm DBH","Quercus trojana",17,0.022698006922186254
662,"PlotBm131","b","W10","W10","1",1,"PlotBm131_1","Stems >=10 cm DBH","Quercus trojana",12,0.011309733552923255
686,"PlotBm131","b","W10","W10","3",25,"PlotBm131_25","Stems >=10 cm DBH","Quercus pubescens",12,0.011309733552923255
673,"PlotBm131","b","W10","W10","2",12,"PlotBm131_12","Stems >=10 cm DBH","Quercus frainetto",10,0.007853981633974483
679,"PlotBm131","b","W10","W10","2",18,"PlotBm131_18","Stems 2.5-10 cm DBH","Quercus frainetto",4,0.0012566370614359172
680,"PlotBm131","b","W10","W10","2",19,"PlotBm131_19","Stems 2.5-10 cm DBH","Juniperus oxycedrus",3,7.068583470577034e-4
681,"PlotBm131","b","W10","W10","2",20,"PlotBm131_20","Stems 2.5-10 cm DBH","Fraxinus ornus",8,0.005026548245743669
1650,"PlotBm131","b","W10","W10","2",20,"PlotBm131_20","Stems 2.5-10 cm DBH","Fraxinus ornus",3,7.068583470577034e-4
1651,"PlotBm131","b","W10","W10","3",29,"PlotBm131_29","Stems >=10 cm DBH","Quercus trojana",10,0.007853981633974483
674,"PlotBm131","b","W10","W10","2",13,"PlotBm131_13","Stems >=10 cm DBH","Quercus frainetto",10,0.007853981633974483
675,"PlotBm131","b","W10","W10","2",14,"PlotBm131_14","Stems >=10 cm DBH","Quercus pubescens",12,0.011309733552923255
690,"PlotBm131","b","W10","W10","3",29,"PlotBm131_29","Stems >=10 cm DBH","Quercus trojana",11,0.009503317777109124
687,"PlotBm131","b","W10","W10","3",26,"PlotBm131_26","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
692,"PlotBm131","b","W10","W10","3",31,"PlotBm131_31","Stems >=10 cm DBH","Quercus pubescens",11,0.009503317777109124
665,"PlotBm131","b","W10","W10","1",4,"PlotBm131_4","Stems 2.5-10 cm DBH","Quercus pubescens",8,0.005026548245743669
666,"PlotBm131","b","W10","W10","1",5,"PlotBm131_5","Stems 2.5-10 cm DBH","Quercus pubescens",7,0.0038484510006474965
691,"PlotBm131","b","W10","W10","3",30,"PlotBm131_30","Stems >=10 cm DBH","Quercus pubescens",10,0.007853981633974483
1648,"PlotBm131","b","W10","W10","1",2,"PlotBm131_2","Stems >=10 cm DBH","Quercus pubescens",10,0.007853981633974483
688,"PlotBm131","b","W10","W10","3",27,"PlotBm131_27","Stems 2.5-10 cm DBH","Quercus trojana",9,0.0063617251235193305
689,"PlotBm131","b","W10","W10","3",28,"PlotBm131_28","Stems >=10 cm DBH","Quercus frainetto",14,0.015393804002589986
1649,"PlotBm131","b","W10","W10","1",6,"PlotBm131_6","Stems >=10 cm DBH","Quercus pubescens",14,0.015393804002589986
663,"PlotBm131","b","W10","W10","1",2,"PlotBm131_2","Stems 2.5-10 cm DBH","Quercus pubescens",9,0.0063617251235193305
664,"PlotBm131","b","W10","W10","1",3,"PlotBm131_3","Stems 2.5-10 cm DBH","Quercus pubescens",4,0.0012566370614359172
678,"PlotBm131","b","W10","W10","2",17,"PlotBm131_17","Stems 2.5-10 cm DBH","Quercus trojana",6,0.0028274333882308137
676,"PlotBm131","b","W10","W10","2",15,"PlotBm131_15","Stems >=10 cm DBH","Quercus pubescens",18,0.025446900494077322
677,"PlotBm131","b","W10","W10","2",16,"PlotBm131_16","Stems >=10 cm DBH","Quercus trojana",16,0.020106192982974676
696,"PlotBm132","b","W10","W10","1",4,"PlotBm132_4","Stems 2.5-10 cm DBH","Carpinus orientalis",3,7.068583470577034e-4
698,"PlotBm132","b","W10","W10","1",6,"PlotBm132_6","Stems 2.5-10 cm DBH","Carpinus orientalis",6,0.0028274333882308137
1870,"PlotBm132","b","W10","W10","2",20,"PlotBm132_20","Stems 2.5-10 cm DBH","Carpinus orientalis",3,7.068583470577034e-4
713,"PlotBm132","b","W10","W10","3",21,"PlotBm132_21","Stems 2.5-10 cm DBH","Carpinus orientalis",5,0.001963495408493621
699,"PlotBm132","b","W10","W10","1",7,"PlotBm132_7","Stems 2.5-10 cm DBH","Carpinus orientalis",3,7.068583470577034e-4
700,"PlotBm132","b","W10","W10","1",8,"PlotBm132_8","Stems >=10 cm DBH","Quercus pubescens",13,0.013273228961416876
703,"PlotBm132","b","W10","W10","1",11,"PlotBm132_11","Stems >=10 cm DBH","Quercus trojana",12,0.011309733552923255
695,"PlotBm132","b","W10","W10","1",3,"PlotBm132_3","Stems 2.5-10 cm DBH","Carpinus orientalis",3,7.068583470577034e-4
1868,"PlotBm132","b","W10","W10","1",6,"PlotBm132_6","Stems 2.5-10 cm DBH","Carpinus orientalis",4,0.0012566370614359172
1869,"PlotBm132","b","W10","W10","1",7,"PlotBm132_7","Stems 2.5-10 cm DBH","Carpinus orientalis",6,0.0028274333882308137
711,"PlotBm132","b","W10","W10","2",19,"PlotBm132_19","Stems >=10 cm DBH","Quercus pubescens",17,0.022698006922186254
712,"PlotBm132","b","W10","W10","2",20,"PlotBm132_20","Stems 2.5-10 cm DBH","Carpinus orientalis",3,7.068583470577034e-4
697,"PlotBm132","b","W10","W10","1",5,"PlotBm132_5","Stems 2.5-10 cm DBH","Carpinus orientalis",5,0.001963495408493621
710,"PlotBm132","b","W10","W10","2",18,"PlotBm132_18","Stems >=10 cm DBH","Quercus trojana",18,0.025446900494077322
715,"PlotBm132","b","W10","W10","3",23,"PlotBm132_23","Stems 2.5-10 cm DBH","Carpinus orientalis",8,0.005026548245743669
716,"PlotBm132","b","W10","W10","3",24,"PlotBm132_24","Stems 2.5-10 cm DBH","Cornus mas",3,7.068583470577034e-4
1655,"PlotBm132","b","W10","W10","1",6,"PlotBm132_6","Stems 2.5-10 cm DBH","Carpinus orientalis",8,0.005026548245743669
714,"PlotBm132","b","W10","W10","3",22,"PlotBm132_22","Stems 2.5-10 cm DBH","Carpinus orientalis",6,0.0028274333882308137
693,"PlotBm132","b","W10","W10","1",1,"PlotBm132_1","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
694,"PlotBm132","b","W10","W10","1",2,"PlotBm132_2","Stems >=10 cm DBH","Quercus trojana",14,0.015393804002589986
708,"PlotBm132","b","W10","W10","2",16,"PlotBm132_16","Stems >=10 cm DBH","Quercus trojana",12,0.011309733552923255
1867,"PlotBm132","b","W10","W10","1",5,"PlotBm132_5","Stems 2.5-10 cm DBH","Carpinus orientalis",4,0.0012566370614359172
723,"PlotBm132","b","W10","W10","3",31,"PlotBm132_31","Stems >=10 cm DBH","Quercus pubescens",12,0.011309733552923255
724,"PlotBm132","b","W10","W10","3",32,"PlotBm132_32","Stems >=10 cm DBH","Quercus trojana",13,0.013273228961416876
725,"PlotBm132","b","W10","W10","3",33,"PlotBm132_33","Stems >=10 cm DBH","Carpinus orientalis",10,0.007853981633974483
1654,"PlotBm132","b","W10","W10","1",5,"PlotBm132_5","Stems 2.5-10 cm DBH","Carpinus orientalis",7,0.0038484510006474965
1656,"PlotBm132","b","W10","W10","1",7,"PlotBm132_7","Stems 2.5-10 cm DBH","Carpinus orientalis",4,0.0012566370614359172
1657,"PlotBm132","b","W10","W10","1",11,"PlotBm132_11","Stems >=10 cm DBH","Quercus trojana",10,0.007853981633974483
1658,"PlotBm132","b","W10","W10","2",20,"PlotBm132_20","Stems 2.5-10 cm DBH","Carpinus orientalis",5,0.001963495408493621
1659,"PlotBm132","b","W10","W10","3",22,"PlotBm132_22","Stems 2.5-10 cm DBH","Carpinus orientalis",5,0.001963495408493621
1660,"PlotBm132","b","W10","W10","3",23,"PlotBm132_23","Stems 2.5-10 cm DBH","Carpinus orientalis",4,0.0012566370614359172
1661,"PlotBm132","b","W10","W10","3",24,"PlotBm132_24","Stems 2.5-10 cm DBH","Cornus mas",3,7.068583470577034e-4
706,"PlotBm132","b","W10","W10","2",14,"PlotBm132_14","Stems >=10 cm DBH","Quercus trojana",11,0.009503317777109124
707,"PlotBm132","b","W10","W10","2",15,"PlotBm132_15","Stems >=10 cm DBH","Quercus trojana",13,0.013273228961416876
709,"PlotBm132","b","W10","W10","2",17,"PlotBm132_17","Stems >=10 cm DBH","Quercus pubescens",12,0.011309733552923255
1960,"PlotBm132","b","W10","W10","1",6,"PlotBm132_6","Stems 2.5-10 cm DBH","Carpinus orientalis",4,0.0012566370614359172
1652,"PlotBm132","b","W10","W10","1",3,"PlotBm132_3","Stems 2.5-10 cm DBH","Carpinus orientalis",5,0.001963495408493621
1653,"PlotBm132","b","W10","W10","1",4,"PlotBm132_4","Stems 2.5-10 cm DBH","Carpinus orientalis",3,7.068583470577034e-4
1994,"PlotBm132","b","W10","W10","1",6,"PlotBm132_6","Stems 2.5-10 cm DBH","Carpinus orientalis",5,0.001963495408493621
704,"PlotBm132","b","W10","W10","1",12,"PlotBm132_12","Stems >=10 cm DBH","Quercus trojana",14,0.015393804002589986
701,"PlotBm132","b","W10","W10","1",9,"PlotBm132_9","Stems >=10 cm DBH","Quercus pubescens",11,0.009503317777109124
702,"PlotBm132","b","W10","W10","1",10,"PlotBm132_10","Stems >=10 cm DBH","Quercus trojana",14,0.015393804002589986
720,"PlotBm132","b","W10","W10","3",28,"PlotBm132_28","Stems >=10 cm DBH","Quercus trojana",14,0.015393804002589986
1959,"PlotBm132","b","W10","W10","1",5,"PlotBm132_5","Stems 2.5-10 cm DBH","Carpinus orientalis",3,7.068583470577034e-4
705,"PlotBm132","b","W10","W10","2",13,"PlotBm132_13","Stems >=10 cm DBH","Quercus pubescens",14,0.015393804002589986
719,"PlotBm132","b","W10","W10","3",27,"PlotBm132_27","Stems >=10 cm DBH","Quercus trojana",12,0.011309733552923255
722,"PlotBm132","b","W10","W10","3",30,"PlotBm132_30","Stems >=10 cm DBH","Quercus pubescens",12,0.011309733552923255
718,"PlotBm132","b","W10","W10","3",26,"PlotBm132_26","Stems >=10 cm DBH","Quercus trojana",14,0.015393804002589986
717,"PlotBm132","b","W10","W10","3",25,"PlotBm132_25","Stems >=10 cm DBH","Quercus trojana",12,0.011309733552923255
721,"PlotBm132","b","W10","W10","3",29,"PlotBm132_29","Stems >=10 cm DBH","Quercus trojana",17,0.022698006922186254
740,"PlotBm133","b","W10","W10","2",15,"PlotBm133_15","Stems >=10 cm DBH","Quercus trojana",32,0.0804247719318987
1871,"PlotBm133","b","W10","W10","2",15,"PlotBm133_15","Stems >=10 cm DBH","Quercus trojana",13,0.013273228961416876
738,"PlotBm133","b","W10","W10","2",13,"PlotBm133_13","Stems >=10 cm DBH","Quercus pubescens",18,0.025446900494077322
739,"PlotBm133","b","W10","W10","2",14,"PlotBm133_14","Stems >=10 cm DBH","Quercus pubescens",14,0.015393804002589986
728,"PlotBm133","b","W10","W10","1",3,"PlotBm133_3","Stems >=10 cm DBH","Fraxinus ornus",10,0.007853981633974483
729,"PlotBm133","b","W10","W10","1",4,"PlotBm133_4","Stems >=10 cm DBH","Quercus pubescens",14,0.015393804002589986
726,"PlotBm133","b","W10","W10","1",1,"PlotBm133_1","Stems >=10 cm DBH","Quercus pubescens",14,0.015393804002589986
737,"PlotBm133","b","W10","W10","2",12,"PlotBm133_12","Stems >=10 cm DBH","Quercus pubescens",15,0.017671458676442587
733,"PlotBm133","b","W10","W10","1",8,"PlotBm133_8","Stems >=10 cm DBH","Quercus trojana",15,0.017671458676442587
734,"PlotBm133","b","W10","W10","1",9,"PlotBm133_9","Stems >=10 cm DBH","Quercus trojana",17,0.022698006922186254
735,"PlotBm133","b","W10","W10","1",10,"PlotBm133_10","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
727,"PlotBm133","b","W10","W10","1",2,"PlotBm133_2","Stems >=10 cm DBH","Quercus pubescens",11,0.009503317777109124
748,"PlotBm133","b","W10","W10","3",23,"PlotBm133_23","Stems >=10 cm DBH","Quercus pubescens",21,0.03463605900582747
732,"PlotBm133","b","W10","W10","1",7,"PlotBm133_7","Stems >=10 cm DBH","Quercus trojana",16,0.020106192982974676
741,"PlotBm133","b","W10","W10","2",16,"PlotBm133_16","Stems 2.5-10 cm DBH","Quercus pubescens",8,0.005026548245743669
730,"PlotBm133","b","W10","W10","1",5,"PlotBm133_5","Stems >=10 cm DBH","Quercus trojana",18,0.025446900494077322
731,"PlotBm133","b","W10","W10","1",6,"PlotBm133_6","Stems >=10 cm DBH","Quercus pubescens",21,0.03463605900582747
747,"PlotBm133","b","W10","W10","3",22,"PlotBm133_22","Stems >=10 cm DBH","Acer monspessulanum",19,0.02835287369864788
1662,"PlotBm133","b","W10","W10","2",15,"PlotBm133_15","Stems >=10 cm DBH","Quercus trojana",24,0.04523893421169302
1663,"PlotBm133","b","W10","W10","2",18,"PlotBm133_18","Stems >=10 cm DBH","Carpinus orientalis",10,0.007853981633974483
736,"PlotBm133","b","W10","W10","2",11,"PlotBm133_11","Stems >=10 cm DBH","Quercus pubescens",17,0.022698006922186254
1664,"PlotBm133","b","W10","W10","3",19,"PlotBm133_19","Stems >=10 cm DBH","Quercus trojana",14,0.015393804002589986
743,"PlotBm133","b","W10","W10","2",18,"PlotBm133_18","Stems >=10 cm DBH","Carpinus orientalis",11,0.009503317777109124
744,"PlotBm133","b","W10","W10","3",19,"PlotBm133_19","Stems >=10 cm DBH","Quercus trojana",27,0.05725552611167398
742,"PlotBm133","b","W10","W10","2",17,"PlotBm133_17","Stems >=10 cm DBH","Carpinus orientalis",18,0.025446900494077322
